Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BIRET,RR,16-Apr-2021,236.99,237.89,242.99,237.50,241.00,241.48,240.33,"1,58,200","3,80,19,608.00",380,"1,48,800",94.06
BIRET,RR,19-Apr-2021,241.48,235.05,242.80,230.01,238.01,236.64,235.79,"1,57,600","3,71,60,194.00",540,"1,10,800",70.30
BIRET,RR,20-Apr-2021,236.64,238.10,242.45,237.01,240.00,238.42,240.41,"1,03,000","2,47,62,138.00",359,"78,600",76.31
BIRET,RR,22-Apr-2021,238.42,238.00,242.00,237.14,242.00,241.35,239.82,"95,000","2,27,82,574.00",251,"79,200",83.37
BIRET,RR,23-Apr-2021,241.35,241.78,242.00,239.20,241.75,241.85,241.51,"43,200","1,04,33,426.00",103,"38,600",89.35
BIRET,RR,26-Apr-2021,241.85,243.95,244.50,240.20,243.49,243.24,242.97,"83,000","2,01,66,630.00",202,"70,200",84.58
BIRET,RR,27-Apr-2021,243.24,242.00,243.75,235.35,243.70,243.38,240.82,"1,04,200","2,50,93,564.00",296,"81,600",78.31
BIRET,RR,28-Apr-2021,243.38,242.00,244.00,242.00,243.50,243.38,243.20,"35,200","85,60,518.00",128,"31,200",88.64
BIRET,RR,29-Apr-2021,243.38,244.00,244.48,241.64,242.00,242.05,242.38,"3,66,000","8,87,11,206.00",801,"3,27,000",89.34
BIRET,RR,30-Apr-2021,242.05,244.80,249.00,243.28,246.50,245.44,245.54,"1,07,400","2,63,71,260.00",283,"93,000",86.59
BIRET,RR,03-May-2021,245.44,246.42,249.79,243.55,249.79,248.10,246.42,"1,15,600","2,84,86,118.00",293,"1,01,400",87.72
BIRET,RR,04-May-2021,248.10,250.00,250.96,246.11,250.60,250.22,249.86,"65,800","1,64,40,738.00",187,"54,800",83.28
BIRET,RR,05-May-2021,250.22,250.60,254.90,250.27,253.82,253.76,253.44,"61,800","1,56,62,322.00",202,"54,800",88.67
BIRET,RR,06-May-2021,253.76,254.00,254.60,250.50,254.00,251.96,252.23,"33,800","85,25,410.00",143,"25,600",75.74
BIRET,RR,07-May-2021,251.96,251.01,254.90,251.01,252.87,252.42,253.18,"1,13,600","2,87,61,150.00",463,"1,01,800",89.61
