Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
EMBASSY,RR,07-Jun-2019,354.32,356.00,356.00,345.00,349.00,346.45,354.46,"4,44,400","15,75,22,568.00",99,"4,38,800",98.74
EMBASSY,RR,10-Jun-2019,346.45,354.50,357.00,348.63,357.00,356.36,350.47,"1,93,600","6,78,51,040.00",60,"1,66,800",86.16
EMBASSY,RR,11-Jun-2019,356.36,358.00,365.00,355.00,364.20,363.11,360.15,"1,18,400","4,26,41,580.00",166,"1,02,400",86.49
EMBASSY,RR,12-Jun-2019,363.11,369.00,382.45,355.10,357.10,363.59,368.14,"78,800","2,90,09,144.00",189,"46,400",58.88
EMBASSY,RR,13-Jun-2019,363.59,356.00,360.00,350.10,357.00,357.00,356.82,"24,000","85,63,580.00",56,"21,200",88.33
EMBASSY,RR,14-Jun-2019,357.00,352.10,359.70,352.10,357.99,357.24,357.94,"11,200","40,08,976.00",20,"10,000",89.29
EMBASSY,RR,17-Jun-2019,357.24,356.00,368.00,356.00,362.02,362.27,364.01,"51,200","1,86,37,164.00",90,"44,400",86.72
EMBASSY,RR,18-Jun-2019,362.27,364.00,365.00,357.00,362.98,359.29,361.48,"14,000","50,60,716.00",35,"9,200",65.71
EMBASSY,RR,19-Jun-2019,359.29,363.00,370.74,361.10,366.50,366.45,365.08,"1,70,000","6,20,64,412.00",60,"1,66,000",97.65
EMBASSY,RR,20-Jun-2019,366.45,368.00,374.60,358.00,373.00,372.81,372.38,"1,59,600","5,94,31,260.00",193,"1,48,000",92.73
EMBASSY,RR,21-Jun-2019,372.81,369.00,376.00,369.00,375.70,374.07,373.26,"1,65,200","6,16,63,216.00",212,"1,48,000",89.59
EMBASSY,RR,24-Jun-2019,374.07,377.40,377.40,368.01,370.20,373.40,372.81,"1,34,800","5,02,54,820.00",199,"1,18,000",87.54
EMBASSY,RR,25-Jun-2019,373.40,370.05,374.25,368.25,370.00,368.98,373.30,"3,42,400","12,78,18,900.00",126,"3,30,000",96.38
EMBASSY,RR,26-Jun-2019,368.98,372.87,372.87,368.26,368.32,369.09,370.38,"15,200","56,29,748.00",35,"10,400",68.42
